"gene","chr","strand","upstreamES","upstreamEE","downstreamES","downstreamEE","timepoint","compartment","version","replicate","count"
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_0","nuc","inclusion","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_0","nuc","skipping","r1",9.33931426792511
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_0","nuc","skipping","r2",7.41368354162254
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_0","cyt","inclusion","r1",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_0","cyt","inclusion","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_0","cyt","skipping","r1",15.4612078295556
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_0","cyt","skipping","r2",15.8033362598771
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_5","nuc","inclusion","r1",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_5","nuc","inclusion","r2",0.190603259315734
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_5","nuc","skipping","r1",8.28145102852664
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_5","nuc","skipping","r2",6.86171733536643
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_5","cyt","inclusion","r1",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_5","cyt","inclusion","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_5","cyt","skipping","r1",8.54238446425012
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t0_5","cyt","skipping","r2",10.4566050888811
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t1_5","nuc","inclusion","r1",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t1_5","nuc","inclusion","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t1_5","nuc","skipping","r1",3.41907845779449
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t1_5","nuc","skipping","r2",5.17534563915519
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t1_5","cyt","inclusion","r1",0.213524651421007
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t1_5","cyt","inclusion","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t1_5","cyt","skipping","r1",11.1032818738923
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t1_5","cyt","skipping","r2",9.23455776728914
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t3_0","nuc","inclusion","r1",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t3_0","nuc","inclusion","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t3_0","nuc","skipping","r1",2.29445506692161
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t3_0","nuc","skipping","r2",1.18969722205699
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t3_0","cyt","inclusion","r1",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t3_0","cyt","inclusion","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t3_0","cyt","skipping","r1",2.25504566467471
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t3_0","cyt","skipping","r2",2.05967920496383
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t5_0","nuc","inclusion","r1",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t5_0","nuc","inclusion","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t5_0","nuc","skipping","r1",0.824068287792115
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t5_0","nuc","skipping","r2",0.29556941447699
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t5_0","cyt","inclusion","r1",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t5_0","cyt","inclusion","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t5_0","cyt","skipping","r1",1.35547272111149
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t5_0","cyt","skipping","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t7_5","nuc","inclusion","r1",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t7_5","nuc","inclusion","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t7_5","nuc","skipping","r1",0.103968476757847
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t7_5","nuc","skipping","r2",0.116177077100917
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t7_5","cyt","inclusion","r1",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t7_5","cyt","inclusion","r2",0
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t7_5","cyt","skipping","r1",0.974215756316166
"FBgn0033401","chr2R","+",9287683,9287903,9287963,9289026,"t7_5","cyt","skipping","r2",0.306161500191351
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_0","nuc","inclusion","r1",0.849028569811374
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_0","nuc","inclusion","r2",0.52954882440161
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_0","nuc","skipping","r1",2.54708570943412
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_0","nuc","skipping","r2",1.05909764880322
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_0","cyt","inclusion","r1",0.618448313182226
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_0","cyt","inclusion","r2",0.585308750365818
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_0","cyt","skipping","r1",2.4737932527289
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_0","cyt","skipping","r2",2.34123500146327
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_5","nuc","inclusion","r1",0.295766108161666
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_5","nuc","inclusion","r2",0.190603259315734
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_5","nuc","skipping","r1",1.77459664896999
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_5","nuc","skipping","r2",0.381206518631469
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_5","cyt","inclusion","r1",0.284746148808337
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_5","cyt","inclusion","r2",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_5","cyt","skipping","r1",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t0_5","cyt","skipping","r2",0.69710700592541
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t1_5","nuc","inclusion","r1",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t1_5","nuc","inclusion","r2",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t1_5","nuc","skipping","r1",1.20673357333923
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t1_5","nuc","skipping","r2",0.739335091307884
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t1_5","cyt","inclusion","r1",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t1_5","cyt","inclusion","r2",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t1_5","cyt","skipping","r1",0.854098605684026
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t1_5","cyt","skipping","r2",1.02606197414324
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t3_0","nuc","inclusion","r1",0.0764818355640535
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t3_0","nuc","inclusion","r2",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t3_0","nuc","skipping","r1",0.764818355640535
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t3_0","nuc","skipping","r2",0.169956746008141
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t3_0","cyt","inclusion","r1",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t3_0","cyt","inclusion","r2",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t3_0","cyt","skipping","r1",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t3_0","cyt","skipping","r2",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t5_0","nuc","inclusion","r1",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t5_0","nuc","inclusion","r2",0.147784707238495
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t5_0","nuc","skipping","r1",0.549378858528077
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t5_0","nuc","skipping","r2",0.147784707238495
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t5_0","cyt","inclusion","r1",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t5_0","cyt","inclusion","r2",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t5_0","cyt","skipping","r1",0.451824240370496
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t5_0","cyt","skipping","r2",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t7_5","nuc","inclusion","r1",0.0519842383789235
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t7_5","nuc","inclusion","r2",0.0580885385504586
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t7_5","nuc","skipping","r1",0.207936953515694
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t7_5","nuc","skipping","r2",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t7_5","cyt","inclusion","r1",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t7_5","cyt","inclusion","r2",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t7_5","cyt","skipping","r1",0
"FBgn0025790","chr2R","-",23861206,23861457,23862261,23862593,"t7_5","cyt","skipping","r2",0
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_0","nuc","inclusion","r1",2.83009523270458
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_0","nuc","inclusion","r2",3.53032549601073
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_0","nuc","skipping","r1",3.3961142792455
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_0","nuc","skipping","r2",3.17729294640966
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_0","cyt","inclusion","r1",1.85534493954668
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_0","cyt","inclusion","r2",0.585308750365818
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_0","cyt","skipping","r1",3.71068987909335
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_0","cyt","skipping","r2",2.34123500146327
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_5","nuc","inclusion","r1",0.739415270404164
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_5","nuc","inclusion","r2",0.762413037262937
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_5","nuc","skipping","r1",4.73225773058665
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_5","nuc","skipping","r2",4.19327170494615
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_5","cyt","inclusion","r1",0
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_5","cyt","inclusion","r2",0.348553502962705
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_5","cyt","skipping","r1",2.2779691904667
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t0_5","cyt","skipping","r2",3.48553502962705
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t1_5","nuc","inclusion","r1",0.201122262223205
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t1_5","nuc","inclusion","r2",0.123222515217981
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t1_5","nuc","skipping","r1",0.804489048892822
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t1_5","nuc","skipping","r2",0.739335091307884
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t1_5","cyt","inclusion","r1",0.213524651421007
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t1_5","cyt","inclusion","r2",0.513030987071619
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t1_5","cyt","skipping","r1",1.28114790852604
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t1_5","cyt","skipping","r2",0
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t3_0","nuc","inclusion","r1",0
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t3_0","nuc","inclusion","r2",0
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t3_0","nuc","skipping","r1",0.305927342256214
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t3_0","nuc","skipping","r2",0.339913492016282
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t3_0","cyt","inclusion","r1",0
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t3_0","cyt","inclusion","r2",0
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t3_0","cyt","skipping","r1",0.451009132934942
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t3_0","cyt","skipping","r2",1.02983960248191
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t5_0","nuc","inclusion","r1",0.0686723573160096
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t5_0","nuc","inclusion","r2",0.147784707238495
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t5_0","nuc","skipping","r1",0.686723573160096
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t5_0","nuc","skipping","r2",0.59113882895398
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t5_0","cyt","inclusion","r1",0.451824240370496
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t5_0","cyt","inclusion","r2",0.231722859460086
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t5_0","cyt","skipping","r1",0.451824240370496
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t5_0","cyt","skipping","r2",0.463445718920172
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t7_5","nuc","inclusion","r1",0
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t7_5","nuc","inclusion","r2",0.174265615651376
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t7_5","nuc","skipping","r1",0.207936953515694
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t7_5","nuc","skipping","r2",0.813239539706421
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t7_5","cyt","inclusion","r1",0
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t7_5","cyt","inclusion","r2",0
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t7_5","cyt","skipping","r1",0
"FBgn0027561","chr2R","-",9124744,9125220,9125551,9126066,"t7_5","cyt","skipping","r2",0
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_0","nuc","inclusion","r1",3.3961142792455
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_0","nuc","inclusion","r2",3.53032549601073
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_0","nuc","skipping","r1",0.566019046540916
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_0","nuc","skipping","r2",1.05909764880322
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_0","cyt","inclusion","r1",4.63836234886669
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_0","cyt","inclusion","r2",2.92654375182909
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_0","cyt","skipping","r1",3.71068987909335
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_0","cyt","skipping","r2",2.92654375182909
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_5","nuc","inclusion","r1",2.51401191937416
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_5","nuc","inclusion","r2",2.09663585247308
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_5","nuc","skipping","r1",1.18306443264666
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_5","nuc","skipping","r2",0.762413037262937
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_5","cyt","inclusion","r1",1.42373074404169
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_5","cyt","inclusion","r2",2.09132101777623
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_5","cyt","skipping","r1",0.569492297616675
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t0_5","cyt","skipping","r2",2.78842802370164
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t1_5","nuc","inclusion","r1",2.11178375334366
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t1_5","nuc","inclusion","r2",1.60189269783375
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t1_5","nuc","skipping","r1",0.402244524446411
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t1_5","nuc","skipping","r2",0
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t1_5","cyt","inclusion","r1",1.92172186278906
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t1_5","cyt","inclusion","r2",2.8216704288939
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t1_5","cyt","skipping","r1",0.854098605684026
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t1_5","cyt","skipping","r2",0.513030987071619
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t3_0","nuc","inclusion","r1",1.45315487571702
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t3_0","nuc","inclusion","r2",0.849783730040705
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t3_0","nuc","skipping","r1",0.152963671128107
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t3_0","nuc","skipping","r2",0.169956746008141
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t3_0","cyt","inclusion","r1",1.5785319652723
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t3_0","cyt","inclusion","r2",1.28729950310239
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t3_0","cyt","skipping","r1",0.451009132934942
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t3_0","cyt","skipping","r2",0.514919801240957
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t5_0","nuc","inclusion","r1",0.961413002424134
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t5_0","nuc","inclusion","r2",0.960600597050217
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t5_0","nuc","skipping","r1",0
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t5_0","nuc","skipping","r2",0.147784707238495
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t5_0","cyt","inclusion","r1",1.12956060092624
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t5_0","cyt","inclusion","r2",0
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t5_0","cyt","skipping","r1",0
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t5_0","cyt","skipping","r2",0
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t7_5","nuc","inclusion","r1",0.623810860547082
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t7_5","nuc","inclusion","r2",0.755151001155962
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t7_5","nuc","skipping","r1",0.207936953515694
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t7_5","nuc","skipping","r2",0.348531231302752
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t7_5","cyt","inclusion","r1",0.162369292719361
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t7_5","cyt","inclusion","r2",0
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t7_5","cyt","skipping","r1",0
"FBgn0040340","chrX","+",935426,935459,935581,935709,"t7_5","cyt","skipping","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_0","nuc","inclusion","r1",0.424514284905687
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_0","nuc","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_0","nuc","skipping","r1",7.07523808176145
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_0","nuc","skipping","r2",8.11974864082469
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_0","cyt","inclusion","r1",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_0","cyt","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_0","cyt","skipping","r1",11.7505179504623
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_0","cyt","skipping","r2",13.4621012584138
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_5","nuc","inclusion","r1",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_5","nuc","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_5","nuc","skipping","r1",8.87298324484997
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_5","nuc","skipping","r2",11.4361955589441
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_5","cyt","inclusion","r1",0.284746148808337
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_5","cyt","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_5","cyt","skipping","r1",14.8067997380335
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t0_5","cyt","skipping","r2",15.336354130359
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t1_5","nuc","inclusion","r1",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t1_5","nuc","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t1_5","nuc","skipping","r1",6.23479012891937
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t1_5","nuc","skipping","r2",7.14690588264288
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t1_5","cyt","inclusion","r1",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t1_5","cyt","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t1_5","cyt","skipping","r1",14.0926269937864
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t1_5","cyt","skipping","r2",9.74758875436076
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t3_0","nuc","inclusion","r1",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t3_0","nuc","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t3_0","nuc","skipping","r1",4.74187380497132
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t3_0","nuc","skipping","r2",4.5888321422198
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t3_0","cyt","inclusion","r1",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t3_0","cyt","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t3_0","cyt","skipping","r1",10.8242191904386
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t3_0","cyt","skipping","r2",7.72379701861435
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t5_0","nuc","inclusion","r1",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t5_0","nuc","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t5_0","nuc","skipping","r1",3.5709625804325
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t5_0","nuc","skipping","r2",3.10347885200839
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t5_0","cyt","inclusion","r1",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t5_0","cyt","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t5_0","cyt","skipping","r1",7.22918784592793
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t5_0","cyt","skipping","r2",3.70756575136137
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t7_5","nuc","inclusion","r1",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t7_5","nuc","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t7_5","nuc","skipping","r1",1.55952715136771
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t7_5","nuc","skipping","r2",1.39412492521101
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t7_5","cyt","inclusion","r1",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t7_5","cyt","inclusion","r2",0
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t7_5","cyt","skipping","r1",2.9226472689485
"FBgn0004227","chrX","+",16365587,16365642,16366904,16368526,"t7_5","cyt","skipping","r2",3.67393800229621
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_0","nuc","inclusion","r1",0.990533331446603
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_0","nuc","inclusion","r2",0.176516274800537
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_0","nuc","skipping","r1",1.98106666289321
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_0","nuc","skipping","r2",4.23639059521288
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_0","cyt","inclusion","r1",3.09224156591113
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_0","cyt","inclusion","r2",1.75592625109745
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_0","cyt","skipping","r1",12.3689662636445
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_0","cyt","skipping","r2",12.876792508048
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_5","nuc","inclusion","r1",0.147883054080833
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_5","nuc","inclusion","r2",0.190603259315734
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_5","nuc","skipping","r1",2.95766108161666
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_5","nuc","skipping","r2",4.57447822357762
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_5","cyt","inclusion","r1",1.70847689285002
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_5","cyt","inclusion","r2",1.39421401185082
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_5","cyt","skipping","r1",4.5559383809334
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t0_5","cyt","skipping","r2",9.75949808295574
"FBgn0034138","chr2R","-",16570917,16571005,16571189,16571230,"t1_5","nuc","inclusion","r1",0.100561131111603
